section_id,norm_multi_family_score,norm_single_family_score,norm_score,urban_parcel_classification,norm_optimal_housing_type,num_housing_units,municipality_name,district_name,comarca,lat,lon,cluster_sc,cluster_description,household_income_sc,multi_family_rental_ppm2_sc,multi_family_purchase_ppm2_percentile_sc,single_family_rental_ppm2_sc,single_family_purchase_ppm2_percentile_sc,office_analysis,office_rental_ppm2
821102006,24.10010367268115,0.0,24.10010367268115,Other,,0.0,Sant Feliu de Llobregat,Falguera,Baix Llobregat,41.37993971,2.034177562,6,"06 Central Midsized Cities, Regeneration",52173.0,10.4,2526.356757,,,Other,0.0
821102007,34.868793714244475,0.0,34.868793714244475,Other,,0.0,Sant Feliu de Llobregat,Falguera,Baix Llobregat,41.37987628,2.039590621,3,"04 Quality Location, Regeneration",48349.0,11.4,2941.816216,,,Other,0.0
821102008,38.40057540054163,0.0,38.40057540054163,Other,,0.0,Sant Feliu de Llobregat,Falguera,Baix Llobregat,41.38289847,2.040890289,3,"04 Quality Location, Regeneration",43130.0,9.7,2253.545946,,,Other,0.0
821103001,29.47762312034421,0.0,29.47762312034421,Other,,0.0,Sant Feliu de Llobregat,Roses - Castellbell,Baix Llobregat,41.38418726,2.048333061,2,"05 Central Metropolitan Location, Regeneration",42180.0,10.2,2446.897297,,,Other,0.0
821103002,33.06194864584235,0.0,33.06194864584235,Other,,0.0,Sant Feliu de Llobregat,Roses - Castellbell,Baix Llobregat,41.38232071,2.055896655,2,"05 Central Metropolitan Location, Regeneration",56116.0,12.3,3341.610811,,,Other,0.0
821103003,34.516143084927975,0.0,34.516143084927975,Other,,0.0,Sant Feliu de Llobregat,Roses - Castellbell,Baix Llobregat,41.38446643,2.051051148,2,"05 Central Metropolitan Location, Regeneration",61681.0,10.9,2730.302703,,,Other,0.0
821103004,30.37764487053802,0.0,30.37764487053802,Other,,0.0,Sant Feliu de Llobregat,Roses - Castellbell,Baix Llobregat,41.38132119,2.051612764,2,"05 Central Metropolitan Location, Regeneration",56789.0,10.4,2526.356757,,,Other,0.0
821103005,33.203195624419585,0.0,33.203195624419585,Other,,0.0,Sant Feliu de Llobregat,Roses - Castellbell,Baix Llobregat,41.38255572,2.052590832,2,"05 Central Metropolitan Location, Regeneration",50164.0,10.8,2688.908108,,,Other,0.0
821104003,28.13657557459532,0.0,28.13657557459532,Other,,0.0,Sant Feliu de Llobregat,"Can Calders, La Salut, Collserola",Baix Llobregat,41.38684731,2.044892415,2,"05 Central Metropolitan Location, Regeneration",39088.0,10.2,2446.897297,,,Other,0.0
821104006,32.238257910359366,0.0,32.238257910359366,Other,,0.0,Sant Feliu de Llobregat,"Can Calders, La Salut, Collserola",Baix Llobregat,41.38764,2.04332243,3,"04 Quality Location, Regeneration",39045.0,9.9,2329.978378,,,Other,0.0
821104007,41.90082674234496,0.0,41.90082674234496,Housing Consolidated,,0.0,Sant Feliu de Llobregat,"Can Calders, La Salut, Collserola",Baix Llobregat,41.38794307,2.044576666,3,"04 Quality Location, Regeneration",38767.0,11.6,3028.540541,,,Other,0.0
821104008,36.11079654150302,0.0,36.11079654150302,Other,,0.0,Sant Feliu de Llobregat,"Can Calders, La Salut, Collserola",Baix Llobregat,41.38827563,2.04592075,3,"04 Quality Location, Regeneration",40080.0,10.0,2368.648649,,,Other,0.0
821105001,18.497867003772065,0.0,18.497867003772065,Housing Consolidated,,0.0,Sant Feliu de Llobregat,"Can Calders, La Salut, Collserola",Baix Llobregat,,,3,"04 Quality Location, Regeneration",38119.0,10.7,2647.816216,,,Other,0.0
821105002,36.18894761741773,0.0,36.18894761741773,Housing Consolidated,,0.0,Sant Feliu de Llobregat,"Can Calders, La Salut, Collserola",Baix Llobregat,41.38665978,2.046420636,3,"04 Quality Location, Regeneration",38731.0,10.2,2446.897297,,,Other,0.0
821105003,27.91190384364927,0.0,27.91190384364927,Other,,0.0,Sant Feliu de Llobregat,"Can Calders, La Salut, Collserola",Baix Llobregat,41.38553582,2.047433208,3,"04 Quality Location, Regeneration",37345.0,11.5,2985.027027,,,Other,0.0
